oem_id,car_model_id,car_variant_id,year,km_driven,fuel,seller_type,transmission,owner,rating,car_showroom_price,selling_price,RTO,id
11,39,1106,2015,70000,Diesel,Individual,Manual,First Owner,10,840972,480000,2999,3541
2,68,1428,2018,50000,Petrol,Individual,Manual,First Owner,10,1610653,800000,3990,3542
2,44,409,2006,66508,Petrol,Individual,Manual,Second Owner,7,558245,80000,1952,3543
4,20,61,2010,90000,Petrol,Individual,Manual,Third Owner,8,224010,120000,114,3544
4,134,734,2015,31080,Petrol,Dealer,Manual,First Owner,6,880887,490000,3113,3545
5,85,650,2005,25000,Petrol,Individual,Manual,Second Owner,9,522059,20000,1689,3546
2,44,127,2017,46507,Diesel,Trustmark Dealer,Manual,First Owner,6,931220,600000,3226,3547
2,3,47,2012,60000,Petrol,Individual,Manual,Second Owner,9,316896,275000,434,3548
4,59,1019,2019,80000,Petrol,Individual,Manual,First Owner,8,939954,600000,3240,3549
2,131,1279,2017,30000,Diesel,Individual,Manual,First Owner,6,1797715,1000000,4071,3550
2,30,977,2011,160000,Petrol,Individual,Manual,Second Owner,10,269613,150000,238,3551
2,32,204,2013,70000,Petrol,Individual,Manual,First Owner,10,339897,170000,548,3552
2,112,953,2016,79991,Diesel,Dealer,Manual,First Owner,9,949582,701000,3266,3553
7,127,1029,2013,222252,Diesel,Individual,Manual,First Owner,6,866181,550000,3076,3554
3,4,65,2012,110000,Diesel,Individual,Manual,First Owner,9,243497,160000,159,3555
5,13,794,2009,180000,Diesel,Individual,Manual,Second Owner,9,588392,80000,2130,3556
2,3,4,2008,90000,Petrol,Individual,Manual,Second Owner,10,561302,200000,1980,3557
7,21,719,2010,100000,Diesel,Individual,Manual,Third Owner,6,549644,420000,1894,3558
13,63,785,2016,11958,Petrol,Dealer,Manual,First Owner,7,580122,495000,2086,3559
13,56,861,2014,50000,Petrol,Individual,Manual,First Owner,10,867630,530000,3081,3560
6,16,222,2011,63657,Diesel,Dealer,Manual,First Owner,10,327606,220000,486,3561
4,48,1012,2017,65000,Petrol,Individual,Manual,First Owner,10,1068561,620000,3486,3562
1,17,83,2012,155836,Diesel,Individual,Manual,Second Owner,9,242495,180000,158,3563
2,30,638,2008,60000,Petrol,Individual,Manual,Second Owner,8,529350,225000,1751,3564
2,68,727,2017,60000,Diesel,Individual,Manual,Second Owner,8,1777670,890000,4064,3565
4,12,500,2004,110000,Petrol,Individual,Manual,Second Owner,10,438917,120000,1047,3566
2,44,162,2015,70000,Diesel,Individual,Manual,Third Owner,8,786867,450000,2856,3567
2,8,16,2014,20000,Petrol,Individual,Manual,First Owner,10,347926,210000,592,3568
2,112,1309,2015,24000,Petrol,Dealer,Manual,First Owner,9,1163115,585000,3625,3569
6,16,1394,2017,13599,Petrol,Dealer,Automatic,First Owner,6,1477184,825000,3910,3570
13,56,779,2014,90000,Diesel,Individual,Manual,Second Owner,9,1173147,700000,3640,3571
2,9,926,2011,80000,Petrol,Individual,Manual,Second Owner,10,269052,250000,234,3572
4,134,842,2017,19890,Petrol,Dealer,Automatic,First Owner,10,721532,550000,2648,3573
6,16,311,2012,49000,Petrol,Dealer,Manual,First Owner,8,378221,271000,723,3574
4,24,1277,2018,25000,Diesel,Individual,Manual,First Owner,7,1757569,900000,4059,3575
4,12,151,2009,70000,CNG,Individual,Manual,Third Owner,6,490617,160000,1434,3576
10,29,185,2017,43000,Petrol,Individual,Manual,Second Owner,10,310453,250000,402,3577
4,48,962,2017,33100,Petrol,Individual,Manual,Second Owner,10,952071,595000,3272,3578
11,161,1546,2017,41000,Diesel,Individual,Automatic,First Owner,10,4840809,2750000,4292,3579
1,155,1363,2017,30000,Diesel,Individual,Manual,First Owner,7,1700877,969999,4040,3580
8,27,594,2009,95000,Diesel,Individual,Manual,Second Owner,7,500765,125000,1515,3581
5,15,25,2012,81632,Diesel,Dealer,Manual,First Owner,9,789289,425000,2861,3582
2,47,1317,2019,20000,Petrol,Dealer,Manual,First Owner,10,870923,490000,3092,3583
2,44,162,2011,120000,Diesel,Individual,Manual,First Owner,6,295508,270000,333,3584
7,25,226,2015,70000,Diesel,Individual,Manual,Second Owner,9,327966,227000,491,3585
4,134,516,2014,70000,Diesel,Individual,Manual,Second Owner,6,561181,390000,1978,3586
1,28,84,2010,120000,Diesel,Individual,Manual,Second Owner,6,244077,220000,161,3587
2,140,1187,2018,35000,Diesel,Individual,Manual,First Owner,7,949969,800000,3269,3588
4,115,1138,2016,52600,Diesel,Individual,Manual,First Owner,10,701391,535000,2589,3589
9,23,1189,2011,40000,Petrol,Individual,Manual,Second Owner,10,499267,275000,1506,3590
4,11,153,2011,46000,Petrol,Individual,Manual,First Owner,9,287771,235000,310,3591
11,61,1535,2018,5000,Diesel,Individual,Manual,First Owner,10,3356170,1700000,4253,3592
3,54,813,2014,71014,Diesel,Dealer,Manual,First Owner,9,611180,325000,2229,3593
2,44,127,2017,40000,Diesel,Individual,Manual,Second Owner,10,852445,610000,3035,3594
8,26,150,2010,75000,Diesel,Individual,Manual,Third Owner,7,495154,285000,1473,3595
7,76,905,2017,45087,Diesel,Dealer,Manual,First Owner,10,656445,475000,2419,3596
9,23,546,2011,62601,Diesel,Dealer,Manual,Second Owner,9,362404,277000,660,3597
4,48,619,2013,50000,Diesel,Individual,Manual,First Owner,9,878572,420000,3108,3598
2,8,70,2012,40000,Petrol,Individual,Manual,First Owner,10,406699,260000,858,3599
2,47,1317,2017,50000,Petrol,Individual,Manual,First Owner,7,543772,420000,1859,3600
4,12,19,2011,60000,Petrol,Individual,Manual,First Owner,6,214010,150000,86,3601
7,25,274,2012,112198,Diesel,Individual,Manual,Second Owner,7,352363,200000,622,3602
19,130,1551,2018,9800,Petrol,Dealer,Automatic,First Owner,6,5966211,4500000,4316,3603
5,15,152,2010,100000,Diesel,Individual,Manual,Third Owner,7,287223,130000,308,3604
13,51,253,2013,50000,Petrol,Individual,Manual,Third Owner,9,352190,240000,620,3605
2,44,1008,2015,70000,Petrol,Individual,Manual,First Owner,9,738354,375000,2707,3606
2,3,4,2007,80000,Petrol,Individual,Manual,Second Owner,9,509029,85000,1585,3607
7,111,807,2018,20000,Diesel,Individual,Manual,First Owner,7,1635684,800000,3999,3608
10,57,213,2013,88473,Diesel,Dealer,Manual,First Owner,10,781414,509999,2838,3609
2,32,204,2013,70000,Petrol,Individual,Manual,First Owner,6,318036,170000,442,3610
11,61,1393,2017,25000,Diesel,Individual,Manual,First Owner,9,1808730,1770000,4074,3611
4,24,1364,2018,26430,Diesel,Dealer,Manual,First Owner,9,1764040,1150000,4062,3612
2,32,93,2012,120000,Petrol,Individual,Manual,First Owner,6,321966,180000,464,3613
2,8,56,2016,20000,Petrol,Individual,Manual,First Owner,9,732349,350000,2685,3614
4,134,516,2015,58000,Diesel,Individual,Manual,First Owner,9,799473,409999,2894,3615
2,5,378,2008,90000,Petrol,Individual,Manual,Third Owner,8,469169,140000,1258,3616
13,77,383,2015,120000,Diesel,Individual,Manual,First Owner,10,795499,600000,2883,3617
1,1,53,2011,10000,Diesel,Individual,Manual,Second Owner,10,269834,149000,241,3618
2,44,409,2009,52536,Petrol,Individual,Manual,First Owner,8,581161,199000,2090,3619
1,1,50,2008,120000,Petrol,Individual,Manual,Third Owner,8,536722,95000,1800,3620
2,8,478,2008,54000,Petrol,Dealer,Manual,First Owner,6,511612,140000,1605,3621
2,32,93,2013,80000,Petrol,Individual,Manual,First Owner,10,247563,100000,177,3622
2,112,1329,2018,20000,Petrol,Individual,Manual,First Owner,6,1405276,925000,3864,3623
4,14,21,2018,20000,Petrol,Individual,Manual,First Owner,9,665431,350000,2445,3624
2,44,604,2017,70000,Diesel,Individual,Manual,First Owner,6,503926,450000,1540,3625
6,65,855,2013,50000,Petrol,Individual,Manual,First Owner,10,760034,450000,2768,3626
2,3,49,2010,80000,CNG,Individual,Manual,Second Owner,6,275231,195000,260,3627
13,56,578,2008,77000,Petrol,Individual,Automatic,Third Owner,6,493411,210000,1454,3628
1,17,154,2011,80000,Diesel,Individual,Manual,Third Owner,10,387918,180000,772,3629
3,54,183,2013,20000,Diesel,Dealer,Manual,First Owner,9,586431,425000,2123,3630
4,48,1012,2017,37000,Petrol,Individual,Manual,First Owner,9,740701,640000,2716,3631
1,1,50,2010,300000,Petrol,Individual,Manual,Third Owner,10,346329,75000,580,3632
6,60,641,2012,84775,Petrol,Dealer,Manual,First Owner,8,772724,377000,2814,3633
10,57,451,2013,1000,Diesel,Dealer,Manual,Second Owner,10,872262,450000,3097,3634
7,33,521,2015,50000,Diesel,Individual,Manual,First Owner,6,803187,550000,2906,3635
1,1,86,2011,28689,Diesel,Individual,Manual,First Owner,8,325145,200000,478,3636
2,8,478,2011,25000,Petrol,Individual,Manual,First Owner,8,328068,145000,492,3637
4,48,1024,2016,23000,Petrol,Dealer,Manual,First Owner,10,750017,550000,2747,3638
7,33,759,2017,50000,Diesel,Individual,Manual,Second Owner,6,568937,400000,2020,3639
5,13,740,2006,83411,Petrol,Individual,Manual,First Owner,7,558382,95000,1954,3640
2,44,718,2016,27000,Petrol,Individual,Manual,First Owner,10,547911,490000,1887,3641
5,132,1381,2020,1010,Petrol,Dealer,Manual,Test Drive Car,9,1385332,811999,3852,3642
7,21,792,2011,50000,Diesel,Individual,Manual,First Owner,9,871823,425000,3095,3643
5,110,1153,2017,19000,Petrol,Individual,Manual,First Owner,8,889837,800000,3145,3644
2,8,16,2014,30000,Petrol,Individual,Manual,First Owner,10,253859,114999,189,3645
7,21,924,2012,72000,Diesel,Dealer,Manual,First Owner,10,761417,565000,2772,3646
11,61,967,2015,53652,Diesel,Dealer,Manual,First Owner,6,1359047,851000,3824,3647
2,44,127,2019,40000,Diesel,Individual,Manual,First Owner,10,921314,680000,3205,3648
13,63,763,2016,35000,Diesel,Individual,Manual,First Owner,7,789707,700000,2862,3649
2,8,70,2012,90000,Petrol,Individual,Manual,Second Owner,10,321648,200000,461,3650
5,15,832,2016,34982,Petrol,Dealer,Manual,First Owner,8,707017,440000,2605,3651
2,8,70,2011,40000,Petrol,Individual,Manual,First Owner,9,436922,200000,1035,3652
3,10,13,2009,90000,Petrol,Individual,Manual,First Owner,10,447844,135000,1102,3653
1,158,107,2008,90000,Diesel,Individual,Manual,Second Owner,10,671499,220000,2467,3654
3,19,689,2006,34600,Petrol,Individual,Manual,Third Owner,10,534686,150000,1786,3655
14,69,709,2008,120000,Diesel,Individual,Manual,Third Owner,10,542974,190000,1851,3656
2,44,604,2016,41000,Diesel,Individual,Manual,First Owner,9,1033128,520000,3423,3657
2,44,397,2013,90000,Diesel,Individual,Manual,First Owner,9,549855,400000,1896,3658
2,44,1288,2019,60000,Petrol,Individual,Automatic,First Owner,9,1131237,550000,3582,3659
2,89,1041,2020,1100,Petrol,Individual,Manual,First Owner,8,765945,700000,2795,3660
4,24,1359,2016,75000,Diesel,Individual,Manual,First Owner,10,1291433,850000,3775,3661
4,48,726,2018,29000,Diesel,Dealer,Manual,First Owner,9,883782,750000,3119,3662
21,156,1407,2012,60000,Petrol,Individual,Automatic,Third Owner,10,1528920,1200000,3940,3663
7,111,1379,2016,60000,Diesel,Individual,Automatic,Second Owner,8,1380528,730000,3847,3664
1,17,888,2013,60000,Diesel,Individual,Manual,First Owner,9,649778,300000,2392,3665
2,44,162,2015,87000,Diesel,Individual,Manual,Third Owner,9,768248,400000,2798,3666
2,44,1225,2017,35000,Diesel,Individual,Manual,First Owner,7,1007081,720000,3383,3667
5,104,1520,2017,60000,Diesel,Dealer,Automatic,First Owner,10,2973569,2650000,4231,3668
7,33,1160,2017,29000,Diesel,Individual,Manual,First Owner,8,914157,750000,3188,3669
20,154,1511,2019,9500,Diesel,Individual,Automatic,First Owner,9,3530353,2600000,4260,3670
4,14,432,2015,22000,Petrol,Individual,Manual,First Owner,9,595041,300000,2162,3671
7,46,620,2009,120000,Diesel,Individual,Manual,Second Owner,7,705463,225000,2599,3672
5,85,483,2009,100000,Diesel,Individual,Manual,Third Owner,9,458108,130000,1171,3673
2,8,478,2009,120000,Petrol,Individual,Manual,Second Owner,7,526583,140000,1723,3674
2,44,127,2016,60000,Diesel,Individual,Manual,First Owner,9,725883,525000,2666,3675
7,21,618,2006,50000,Diesel,Individual,Manual,Second Owner,9,528918,125000,1747,3676
7,21,1148,2016,60000,Diesel,Individual,Manual,First Owner,7,887650,509999,3135,3677
4,115,1446,2018,11700,Petrol,Dealer,Automatic,First Owner,9,1693653,1475000,4034,3678
1,1,53,2013,200000,Diesel,Individual,Manual,First Owner,7,296692,180000,338,3679
4,24,1228,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,9,1310033,760000,3793,3680
16,93,661,2002,100000,Petrol,Individual,Manual,Third Owner,6,494654,35000,1469,3681
4,59,460,2016,35000,Petrol,Individual,Manual,Second Owner,9,776264,450000,2822,3682
5,110,1327,2018,50699,Diesel,Dealer,Manual,First Owner,10,1233257,925000,3705,3683
6,60,1168,2017,110000,Diesel,Individual,Automatic,First Owner,9,926076,710000,3218,3684
2,8,101,2018,5000,Petrol,Individual,Manual,First Owner,10,349424,195000,602,3685
1,1,86,2013,110000,Diesel,Individual,Manual,First Owner,6,496287,275000,1485,3686
2,3,464,2007,110000,Petrol,Individual,Manual,First Owner,7,456305,100000,1158,3687
2,30,864,2012,60000,Diesel,Individual,Manual,Second Owner,7,631032,400000,2317,3688
7,21,478,2014,15000,Diesel,Individual,Manual,First Owner,10,1165108,800000,3627,3689
6,16,26,2012,82000,Diesel,Individual,Manual,Second Owner,10,342904,200000,562,3690
4,20,462,2004,58000,Petrol,Individual,Manual,First Owner,8,589402,80000,2134,3691
2,32,93,2014,35000,Petrol,Individual,Manual,First Owner,9,345172,225000,575,3692
3,74,368,2005,150000,Diesel,Individual,Manual,First Owner,6,406728,150000,859,3693
2,44,162,2014,90000,Diesel,Individual,Manual,Second Owner,10,780000,575000,2833,3694
3,4,85,2016,41000,Petrol,Dealer,Manual,First Owner,10,244699,239000,162,3695
2,131,1062,2018,50000,Diesel,Individual,Manual,First Owner,8,1734941,850000,4051,3696
4,129,1127,2019,11240,Petrol,Individual,Manual,First Owner,8,858322,800000,3052,3697
3,4,118,2015,50000,Petrol,Individual,Manual,First Owner,10,281893,200000,284,3698
5,110,804,2015,175000,Diesel,Individual,Manual,Third Owner,10,595237,530000,2164,3699
4,48,459,2015,90000,Petrol,Individual,Manual,First Owner,10,666698,516000,2451,3700
9,95,1068,2016,105000,Diesel,Individual,Manual,Second Owner,7,802339,525000,2904,3701
2,30,563,2016,560000,Diesel,Dealer,Manual,First Owner,7,861371,665000,3057,3702
2,8,96,2008,40000,Petrol,Individual,Manual,Second Owner,9,439890,130000,1054,3703
4,24,210,2010,38000,Petrol,Dealer,Manual,First Owner,10,370383,190000,692,3704
8,86,484,2015,53000,Diesel,Individual,Manual,Second Owner,10,458324,350000,1176,3705
4,24,1284,2017,10000,Petrol,Individual,Automatic,First Owner,6,1124193,1100000,3571,3706
1,7,90,2012,200000,Diesel,Individual,Manual,Third Owner,10,235932,100000,147,3707
4,134,842,2017,12700,Petrol,Individual,Automatic,First Owner,10,683440,450000,2527,3708
4,24,482,2007,50000,Petrol,Individual,Manual,Second Owner,9,536737,123000,1801,3709
12,43,354,2017,10171,Petrol,Dealer,Manual,First Owner,10,535428,350000,1792,3710
2,106,808,2019,40000,Petrol,Individual,Manual,First Owner,8,923927,450000,3214,3711
10,103,717,2015,100000,Diesel,Individual,Manual,First Owner,7,547720,420000,1885,3712
2,44,381,2009,217871,Diesel,Dealer,Manual,First Owner,7,729201,300000,2675,3713
4,129,1127,2019,11240,Petrol,Individual,Manual,First Owner,9,1312391,800000,3794,3714
7,21,700,2009,100000,Diesel,Individual,Manual,First Owner,10,1034298,420000,3426,3715
2,89,543,2007,100000,Petrol,Individual,Manual,Second Owner,8,556387,163000,1942,3716
10,29,87,2017,10000,Petrol,Individual,Manual,First Owner,10,372603,300000,700,3717
21,156,1473,2013,86000,Diesel,Dealer,Automatic,First Owner,7,1964267,1580000,4109,3718
1,1,50,2010,300000,Petrol,Individual,Manual,Third Owner,9,215019,90000,89,3719
4,48,810,2015,46000,Petrol,Individual,Manual,First Owner,8,769816,565000,2806,3720
2,6,543,2011,70000,Petrol,Individual,Manual,Second Owner,9,189731,150000,45,3721
4,24,1480,2012,100000,Diesel,Individual,Manual,First Owner,8,770506,600000,2809,3722
1,1,342,2012,74300,Diesel,Dealer,Manual,First Owner,10,513133,285000,1622,3723
5,15,915,2017,35122,Diesel,Dealer,Manual,First Owner,9,1190474,600000,3653,3724
5,132,1264,2018,26000,Diesel,Dealer,Manual,First Owner,7,1027931,836000,3413,3725
2,68,1308,2017,30600,Petrol,Individual,Automatic,First Owner,7,1162072,800000,3624,3726
5,15,1048,2019,12586,Petrol,Dealer,Manual,First Owner,6,1297132,700000,3778,3727
10,29,87,2015,14365,Petrol,Dealer,Manual,First Owner,9,591320,275000,2141,3728
8,27,80,2010,63000,Diesel,Individual,Manual,Third Owner,6,239531,150000,155,3729
3,10,13,2009,44800,Petrol,Individual,Manual,Second Owner,8,613079,170000,2240,3730
2,131,1248,2019,10000,Diesel,Individual,Manual,First Owner,10,1052947,950000,3466,3731
2,8,16,2019,50000,Petrol,Individual,Manual,First Owner,7,370386,300000,693,3732
7,21,700,2011,99000,Diesel,Individual,Manual,Second Owner,10,538643,484999,1817,3733
5,110,1346,2017,50000,Diesel,Individual,Manual,First Owner,8,1258933,700000,3745,3734
4,48,673,2010,34500,Petrol,Individual,Manual,Second Owner,9,530442,250000,1759,3735
13,56,852,2012,40700,Petrol,Individual,Manual,First Owner,10,575742,325000,2070,3736
13,56,449,2007,115000,Petrol,Dealer,Manual,Second Owner,9,501843,190000,1528,3737
4,24,1364,2018,26430,Diesel,Dealer,Manual,First Owner,10,1584961,1150000,3975,3738
4,20,506,2003,80000,Petrol,Individual,Manual,Third Owner,9,487549,70000,1410,3739
4,48,459,2013,50000,Petrol,Individual,Manual,Second Owner,10,653944,350000,2410,3740
2,44,400,2008,50000,Petrol,Individual,Manual,First Owner,10,614240,200000,2245,3741
7,127,1195,2015,45000,Diesel,Dealer,Automatic,First Owner,9,1358041,740000,3821,3742
11,61,671,2009,347089,Diesel,Dealer,Manual,First Owner,8,1008644,420000,3388,3743
2,3,186,2008,35008,Petrol,Dealer,Manual,First Owner,10,518267,221000,1662,3744
2,8,205,2011,78000,Petrol,Individual,Manual,First Owner,9,265639,135000,226,3745
1,2,2,2010,58850,Petrol,Dealer,Manual,First Owner,9,243675,75000,160,3746
2,44,932,2019,8000,Petrol,Individual,Manual,First Owner,10,700322,470000,2587,3747
2,9,947,2011,52895,Diesel,Dealer,Manual,First Owner,7,473370,260000,1285,3748
6,16,1394,2017,20000,Petrol,Dealer,Automatic,Second Owner,8,1461009,850000,3898,3749
3,4,491,2009,57000,Diesel,Dealer,Manual,Second Owner,9,461463,195000,1203,3750
5,110,804,2016,25061,Diesel,Dealer,Manual,First Owner,9,865813,650000,3073,3751
13,143,1412,2018,30000,Diesel,Individual,Manual,First Owner,8,946918,700000,3258,3752
4,20,369,2005,56580,Petrol,Dealer,Manual,First Owner,7,525674,80000,1715,3753
4,59,360,2017,80000,Diesel,Individual,Manual,First Owner,9,402476,350000,839,3754
4,129,1252,2019,25000,Diesel,Individual,Manual,First Owner,9,1062553,650000,3477,3755
4,34,174,2008,110000,Petrol,Individual,Manual,Second Owner,10,412958,110000,901,3756
8,27,294,2014,120000,Diesel,Individual,Manual,Second Owner,6,384541,270000,754,3757
2,84,543,2005,20000,Petrol,Individual,Manual,Second Owner,9,483279,100000,1365,3758
11,61,251,2012,250000,Diesel,Individual,Manual,First Owner,6,341101,300000,555,3759
2,18,104,2013,35000,Petrol,Individual,Manual,First Owner,10,257767,170000,204,3760
11,61,1393,2018,50000,Diesel,Individual,Manual,First Owner,10,1539213,1500000,3945,3761
7,31,144,2013,110000,Diesel,Individual,Manual,First Owner,7,451949,220000,1127,3762
4,134,525,2015,50000,Diesel,Individual,Manual,First Owner,6,477056,450000,1318,3763
2,3,51,2010,50000,Petrol,Individual,Manual,First Owner,9,217373,110000,93,3764
9,41,1189,2012,40000,Petrol,Individual,Manual,First Owner,7,495411,350000,1476,3765
2,44,236,2014,110000,Diesel,Individual,Manual,Second Owner,10,484260,390000,1380,3766
7,21,1300,2015,60000,Diesel,Individual,Manual,First Owner,8,1145894,600000,3601,3767
7,21,1093,2007,100000,Diesel,Individual,Manual,Third Owner,8,829045,370000,2966,3768
4,11,459,2010,60000,Petrol,Individual,Manual,Third Owner,9,205101,125000,72,3769
1,7,10,2013,100000,Diesel,Individual,Manual,First Owner,10,185893,182000,39,3770
2,44,339,2015,40000,Petrol,Individual,Manual,First Owner,9,393149,220000,795,3771
2,68,1261,2019,15000,Diesel,Individual,Manual,First Owner,6,1966935,1000000,4110,3772
9,23,1189,2017,48965,Petrol,Dealer,Manual,First Owner,7,690962,415000,2561,3773
20,164,1513,2013,75800,Diesel,Dealer,Automatic,Second Owner,9,2655097,1550000,4210,3774
2,3,51,2010,70000,Petrol,Individual,Manual,First Owner,9,247724,222000,178,3775
5,13,411,2006,120000,Diesel,Individual,Manual,Third Owner,8,427614,110000,975,3776
4,24,1290,2010,130000,Diesel,Individual,Manual,Second Owner,10,510775,300000,1596,3777
10,57,451,2013,1000,Diesel,Dealer,Manual,Second Owner,8,865383,450000,3070,3778
7,111,1156,2017,60000,Diesel,Individual,Manual,First Owner,10,1383687,800000,3850,3779
4,24,1290,2007,58000,Diesel,Dealer,Manual,Second Owner,6,654000,212000,2411,3780
2,44,926,2019,51000,Petrol,Individual,Manual,First Owner,10,583366,550000,2103,3781
3,4,118,2014,77000,Petrol,Individual,Manual,First Owner,9,332969,170000,513,3782
2,44,127,2013,37000,Diesel,Dealer,Manual,First Owner,10,929455,525000,3223,3783
11,39,456,2015,80000,Diesel,Individual,Manual,Second Owner,9,1003685,500000,3374,3784
13,56,1121,2014,74000,Diesel,Individual,Manual,Second Owner,7,1118501,560000,3562,3785
11,70,1101,2011,40000,Petrol,Individual,Manual,Second Owner,7,836173,500000,2985,3786
9,41,119,2013,78000,Diesel,Dealer,Manual,First Owner,9,266632,225000,230,3787
1,37,431,2017,50000,Petrol,Individual,Manual,First Owner,7,483434,300000,1369,3788
26,185,1556,2017,80000,Diesel,Individual,Automatic,First Owner,8,5911646,4500000,4315,3789
2,9,926,2009,80000,Petrol,Individual,Manual,First Owner,7,455370,150000,1151,3790
2,44,397,2013,65000,Diesel,Dealer,Manual,First Owner,6,366953,365000,676,3791
10,98,636,2012,90000,Diesel,Individual,Manual,First Owner,8,516396,300000,1643,3792
2,44,162,2014,65000,Diesel,Dealer,Manual,First Owner,10,1025892,540000,3409,3793
2,3,47,2016,30000,Petrol,Individual,Manual,Second Owner,7,528985,375000,1749,3794
1,1,50,2008,60000,Petrol,Individual,Manual,First Owner,10,535790,70000,1793,3795
2,3,186,2011,28481,Petrol,Dealer,Manual,First Owner,8,553585,260000,1922,3796
10,29,87,2017,50000,Petrol,Individual,Manual,First Owner,10,246365,240000,168,3797
1,102,1015,2013,80000,Diesel,Individual,Manual,Third Owner,7,742215,430000,2723,3798
11,39,1165,2016,35000,Petrol,Individual,Manual,First Owner,10,923145,509999,3210,3799
2,30,89,2013,35000,Petrol,Individual,Manual,First Owner,7,543330,400000,1854,3800
2,89,1075,2018,70000,Diesel,Individual,Manual,First Owner,10,1126305,750000,3576,3801
7,21,1300,2015,60000,Diesel,Individual,Manual,First Owner,8,1248742,600000,3734,3802
13,63,371,2015,66755,Diesel,Dealer,Manual,First Owner,8,407183,300000,866,3803
5,13,975,2008,120000,Diesel,Individual,Manual,Second Owner,7,708339,270000,2608,3804
2,44,922,2016,7104,Petrol,Trustmark Dealer,Manual,First Owner,9,1284240,670000,3770,3805
1,121,1508,2019,10000,Diesel,Individual,Manual,First Owner,6,2878741,1700000,4227,3806
4,20,575,2001,50000,Petrol,Individual,Manual,Third Owner,10,548550,52000,1890,3807
21,156,1362,2013,53000,Diesel,Dealer,Automatic,First Owner,6,1802024,1150000,4073,3808
2,8,16,2019,20000,Petrol,Individual,Manual,First Owner,6,224888,210000,116,3809
13,97,1342,2016,105429,Petrol,Dealer,Manual,First Owner,7,1252380,612000,3738,3810
7,127,969,2013,69000,Diesel,Individual,Manual,First Owner,10,1072354,660000,3496,3811
3,66,536,2012,120000,Diesel,Individual,Automatic,Third Owner,6,480160,359000,1344,3812
7,127,1029,2013,41988,Diesel,Dealer,Manual,First Owner,6,1305900,750000,3789,3813
11,39,1032,2011,120000,Petrol,Individual,Manual,Second Owner,6,464061,305000,1219,3814
2,44,127,2015,50000,Diesel,Individual,Manual,First Owner,9,935849,650000,3232,3815
7,21,478,2009,120000,Diesel,Individual,Manual,Second Owner,10,897335,411000,3156,3816
1,158,160,2010,34500,Diesel,Individual,Manual,First Owner,6,293312,210000,323,3817
2,9,1115,2010,42000,Petrol,Individual,Manual,First Owner,6,349174,265000,600,3818
11,39,1234,2016,90000,Diesel,Individual,Manual,Second Owner,7,1024539,630000,3406,3819
7,127,1110,2014,156000,Diesel,Individual,Manual,First Owner,9,1071848,800000,3495,3820
2,89,837,2016,50000,Diesel,Individual,Manual,First Owner,10,615386,575000,2248,3821
13,97,1170,2017,39000,Diesel,Individual,Manual,First Owner,8,928810,700000,3220,3822
8,22,55,2010,90000,Petrol,Individual,Manual,Second Owner,8,302338,215000,366,3823
2,89,762,2018,8000,Petrol,Individual,Manual,First Owner,10,922587,550000,3208,3824
7,127,1524,2018,35000,Diesel,Individual,Automatic,First Owner,10,3084269,1600000,4236,3825
2,68,727,2016,60000,Diesel,Individual,Manual,First Owner,8,1211049,650000,3671,3826
2,89,837,2016,60000,Diesel,Individual,Manual,First Owner,8,1048926,675000,3461,3827
4,20,845,2019,1250,Petrol,Individual,Manual,First Owner,8,852082,500000,3034,3828
2,44,236,2014,70000,Diesel,Individual,Manual,Second Owner,9,741079,450000,2718,3829
1,1,29,2009,120000,Diesel,Individual,Manual,Second Owner,10,567628,85000,2009,3830
4,20,462,2005,68500,Petrol,Dealer,Manual,First Owner,10,450645,70000,1120,3831
4,48,871,2017,20000,Petrol,Individual,Manual,Second Owner,9,968303,575000,3305,3832
4,134,944,2019,9400,Petrol,Individual,Manual,First Owner,10,1041630,525000,3443,3833
3,50,826,2015,40000,Diesel,Individual,Manual,First Owner,10,608744,281000,2222,3834
4,48,619,2012,80000,Diesel,Individual,Manual,First Owner,9,510532,350000,1592,3835
2,44,741,2015,24600,Petrol,Dealer,Manual,First Owner,8,808759,475000,2920,3836
13,56,874,2011,97000,Petrol,Dealer,Automatic,Second Owner,9,636703,434999,2345,3837
1,94,783,2014,90000,Diesel,Individual,Manual,Second Owner,9,577181,495000,2074,3838
14,52,1349,2018,2650,Diesel,Dealer,Manual,First Owner,9,1265773,940000,3754,3839
1,1,559,2006,120000,Diesel,Individual,Manual,Fourth & Above Owner,9,516351,50000,1642,3840
2,112,974,2015,65000,Diesel,Dealer,Manual,First Owner,9,741173,565000,2720,3841
2,32,394,2005,20000,Petrol,Individual,Manual,Second Owner,7,444579,120000,1079,3842
4,48,335,2012,80000,Petrol,Individual,Manual,First Owner,10,391210,300000,785,3843
23,165,1430,2019,10000,Petrol,Individual,Manual,First Owner,7,1617852,1400000,3995,3844
7,31,209,2012,140000,Diesel,Individual,Manual,Second Owner,10,319292,195000,454,3845
2,8,932,2005,23000,Petrol,Individual,Manual,Second Owner,10,573416,56000,2054,3846
7,127,1195,2015,45000,Diesel,Dealer,Automatic,First Owner,8,963354,740000,3297,3847
2,18,99,2014,11451,Petrol,Individual,Manual,First Owner,10,367525,229999,678,3848
13,56,948,2003,90000,Petrol,Individual,Manual,Fourth & Above Owner,7,685493,310000,2535,3849
